text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
@WesleyBell4STL @STLRealtors What's that Uncle Tom? Another group you sold your soul for like the cops. @stlcopa do… https://t.co/DaVWmIrNET,FALSE,0,WesleyBell4STL,2021-12-06 1:35:25,TRUE,1466629251264761856,1467668970832543744,2166949278,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChefFacetious,0,FALSE,FALSE,NA,NA
When people say that victims of #PoliceMurder got themselves killed because they “weren’t following the law” or “di… https://t.co/98G6qPjip5,FALSE,3,NA,2021-12-06 1:35:15,TRUE,NA,1467668930911158280,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MiamiRed4,1,FALSE,FALSE,NA,NA
"RT @aixtc1: Check out ""sacred beats"" by aixtc | fire siren | AUTUMN BLAZE - https://t.co/8vnDAk4fiF  @sabinetraeder @vlf79 @curly_ @phillbi…",FALSE,0,NA,2021-12-06 1:34:14,FALSE,NA,1467668672810340352,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WaysideLeslie,4,TRUE,FALSE,NA,NA
"Wed Jun 03 2020 Huntsville, Alabama - Police preemptively tear gas peaceful protesters WATCH:… https://t.co/bbUEFWvvfm",FALSE,0,NA,2021-12-06 1:32:11,TRUE,NA,1467668156768530432,NA,"<a href=""https://marcushaddon.github.io/trumpbutaboutsharks"" rel=""nofollow"">trumpbutaboutsharks</a>",tbasharks,0,FALSE,FALSE,NA,NA
RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India #Ghana #Ari…,FALSE,0,NA,2021-12-06 1:31:32,FALSE,NA,1467667992947404801,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jurapossi,3,TRUE,FALSE,NA,NA
"Check out ""sacred beats"" by aixtc | fire siren | AUTUMN BLAZE - https://t.co/8vnDAk4fiF  @sabinetraeder @vlf79… https://t.co/wjkWC55lYy",FALSE,4,NA,2021-12-06 1:31:20,TRUE,NA,1467667943077007364,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",aixtc1,4,FALSE,FALSE,NA,NA
W.C.O.D STUDIOS Presents: Last Night Special 🌙 🌃 # 15 Ft. JORDAN &amp; Wavi 🌊. A Deep Dive in The #BlackLivesMatter… https://t.co/7oCknkMjJE,FALSE,0,NA,2021-12-06 1:30:24,TRUE,NA,1467667710372950019,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Rellrk9D,0,FALSE,FALSE,NA,NA
W.C.O.D STUDIOS Presents: Last Night Special 🌙 🌃 # 15 Ft. JORDAN &amp; Wavi 🌊. A Deep Dive in The #BlackLivesMatter… https://t.co/YrHIgPcb8f,FALSE,0,NA,2021-12-06 1:29:46,TRUE,NA,1467667550293090306,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Rellrk9D,0,FALSE,FALSE,NA,NA
"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…",FALSE,0,NA,2021-12-06 1:29:41,FALSE,NA,1467667530659643392,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lynn1219,163,TRUE,FALSE,NA,NA
"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…",FALSE,0,NA,2021-12-06 1:29:07,FALSE,NA,1467667385998090243,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AlexandNintendo,32,TRUE,FALSE,NA,NA
"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…",FALSE,0,NA,2021-12-06 1:28:48,FALSE,NA,1467667305261780992,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",geekygirlak,32,TRUE,FALSE,NA,NA
RT @PeaceInEthiopi1: If Congress passes this it will be the PEAK of #Democrat’s RACISM towards #Africa. @JoeBiden said “You ain’t black if…,FALSE,0,NA,2021-12-06 1:27:26,FALSE,NA,1467666964038496259,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,2,TRUE,FALSE,NA,NA
"RT @Freddy6518227: @NYPDSVU @NYPD28Pct .
Have you arrested this violent/dangerous/racist thug that portrays himself as a beggar to brutally…",FALSE,0,NA,2021-12-06 1:26:25,FALSE,NA,1467666707087085572,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Freddy6518227,1,TRUE,FALSE,NA,NA
"RT @TheLeoTerrell: Attention #BlackLivesMatter .  I will not boycott “white companies.”  Moreover, you do not represent me nor 99.999 of Bl…",FALSE,0,NA,2021-12-06 1:26:18,FALSE,NA,1467666678490312708,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yoyotabby,1992,TRUE,FALSE,NA,NA
"RT @Nebula_77: New vaccine propaganda comin at you with #WhitePrivilege, #WhiteSupremacy, and #CulturalApropriation

https://t.co/h2XgTWqIU…",FALSE,0,NA,2021-12-06 1:26:03,FALSE,NA,1467666613906419718,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,3,TRUE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 1:25:57,FALSE,NA,1467666587851411461,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MaimekdenHAW,1139,TRUE,FALSE,NA,NA
Quick reminder that #BlackLivesMatter,FALSE,0,NA,2021-12-06 1:25:42,FALSE,NA,1467666525066772484,NA,"<a href=""https://twitter.com/BLMProtestBot"" rel=""nofollow"">BLMProtestBot</a>",BLMProtestBot,0,FALSE,FALSE,NA,NA
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 1:24:17,FALSE,NA,1467666168014155781,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",850Sunny,649,TRUE,FALSE,NA,NA
RT @Crow31Darkness: Parts of America now resemble the Third World. #BLM #BlackLivesMatter #BlackLivesMatterCR #Chicago #America #USA #Black…,FALSE,0,NA,2021-12-06 1:24:06,FALSE,NA,1467666125349703684,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,2,TRUE,FALSE,NA,NA
"@NYPDSVU @NYPD28Pct .
Have you arrested this violent/dangerous/racist thug that portrays himself as a beggar to bru… https://t.co/Vq5bxPRytE",FALSE,0,NYPDSVU,2021-12-06 1:23:09,TRUE,1467558154535940098,1467665885955567618,2884353550,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Freddy6518227,1,FALSE,FALSE,NA,NA
"RT @NailsIDoAdoreCo: Now Showing:
Vlogzamas On The Weekends
Ep 1 It's Beginning To Look A Lot Like Christmas 

Watch Now⬇️

https://t.co/z1…",FALSE,0,NA,2021-12-06 1:22:28,FALSE,NA,1467665711329943554,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EyesisBoutique,5,TRUE,FALSE,NA,NA
"RT @VeedusM: #POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX 
#Copelandnetwork…",FALSE,0,NA,2021-12-06 1:22:27,FALSE,NA,1467665708880474122,NA,"<a href=""http://www.larsteeney.com"" rel=""nofollow"">BigDonT_decrees_part_Deux</a>",BigDonTee,2,TRUE,FALSE,NA,NA
This loss should wake everyone up. #FireNagy #FirePace Get rid of all those decision makers behind this abysmal sea… https://t.co/O3AwHew5oz,FALSE,0,NA,2021-12-06 1:22:11,TRUE,NA,1467665642685931531,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",marktsneed,0,FALSE,FALSE,NA,NA
"Hey, @Senschumer, time to #EndTheFilibuster #ClimateCrisis #ClimateChange #BlackLivesMatter, #Covid #Filibuster.… https://t.co/im9nESTj2g",FALSE,0,NA,2021-12-06 1:21:32,TRUE,NA,1467665476952096771,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",USA2_0,0,FALSE,FALSE,NA,NA
"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…",FALSE,0,NA,2021-12-06 1:21:12,FALSE,NA,1467665393267482628,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Med13v4l,32,TRUE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:20:43,FALSE,NA,1467665273171980290,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,15,TRUE,FALSE,NA,NA
RT @Crow31Darkness: Parts of America now resemble the Third World. #BLM #BlackLivesMatter #BlackLivesMatterCR #Chicago #America #USA #Black…,FALSE,0,NA,2021-12-06 1:20:18,FALSE,NA,1467665166733135875,NA,"<a href=""http://dasnaija.wordpress.com"" rel=""nofollow"">klinzx</a>",DavidUdale,2,TRUE,FALSE,NA,NA
RT @PeaceInEthiopi1: If Congress passes this it will be the PEAK of #Democrat’s RACISM towards #Africa. @JoeBiden said “You ain’t black if…,FALSE,0,NA,2021-12-06 1:20:13,FALSE,NA,1467665145048481796,NA,"<a href=""http://dasnaija.wordpress.com"" rel=""nofollow"">klinzx</a>",DavidUdale,2,TRUE,FALSE,NA,NA
RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India #Ghana #Ari…,FALSE,0,NA,2021-12-06 1:20:08,FALSE,NA,1467665124446060551,NA,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",viralvideovlogs,3,TRUE,FALSE,NA,NA
RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India #Ghana #Ari…,FALSE,0,NA,2021-12-06 1:20:06,FALSE,NA,1467665115193516036,NA,"<a href=""http://dasnaija.wordpress.com"" rel=""nofollow"">klinzx</a>",DavidUdale,3,TRUE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:19:41,FALSE,NA,1467665012063969282,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Rosetta App</a>",aProgrammerBot,15,TRUE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:19:34,FALSE,NA,1467664983634894851,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">PythonRoboto</a>",PythonRoboto,15,TRUE,FALSE,NA,NA
"RT @BrunoAmato_1: Things I AM FOR and Kevin McCarthy #CA23 is against...

Doing Townhalls in my District.
Violence Against Women Act.
Unive…",FALSE,0,NA,2021-12-06 1:18:31,FALSE,NA,1467664720417239042,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sela0618,4383,TRUE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:18:27,FALSE,NA,1467664701530128386,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Tech-bot_487</a>",coder_487,15,TRUE,FALSE,NA,NA
Parts of America now resemble the Third World. #BLM #BlackLivesMatter #BlackLivesMatterCR #Chicago #America #USA… https://t.co/Po0kxKm8wf,FALSE,3,NA,2021-12-06 1:17:58,TRUE,NA,1467664581191340034,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Crow31Darkness,2,FALSE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:17:41,FALSE,NA,1467664509062070282,NA,"<a href=""https://github.com/keldavis/BlackTechTwitterBot"" rel=""nofollow"">BlackTech Twitter Bot</a>",BotBlackTech,15,TRUE,FALSE,NA,NA
"RT @Nebula_77: New vaccine propaganda comin at you with #WhitePrivilege, #WhiteSupremacy, and #CulturalApropriation

https://t.co/h2XgTWqIU…",FALSE,0,NA,2021-12-06 1:17:37,FALSE,NA,1467664491781500930,NA,"<a href=""https://github.com/keldavis/BlackTechTwitterBot"" rel=""nofollow"">BlackTech Twitter Bot</a>",BotBlackTech,3,TRUE,FALSE,NA,NA
"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…",FALSE,0,NA,2021-12-06 1:17:26,FALSE,NA,1467664447821037572,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AndersonCheri,163,TRUE,FALSE,NA,NA
If Congress passes this it will be the PEAK of #Democrat’s RACISM towards #Africa. @JoeBiden said “You ain’t black… https://t.co/QNA12NSYry,FALSE,0,NA,2021-12-06 1:17:21,TRUE,NA,1467664423523434496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PeaceInEthiopi1,2,FALSE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:16:52,FALSE,NA,1467664304564580358,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">BlackTechTwitter-Bot</a>",bttbot,15,TRUE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:16:52,FALSE,NA,1467664304526790662,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">BlackTechTwitter-Bot</a>",bttbot,15,TRUE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:16:52,FALSE,NA,1467664304430362632,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">BlackTechTwitter-Bot</a>",bttbot,15,TRUE,FALSE,NA,NA
"RT @VeedusM: #POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX 
#Copelandnetwork…",FALSE,0,NA,2021-12-06 1:16:17,FALSE,NA,1467664158799892484,NA,"<a href=""https://www.sttherese.com"" rel=""nofollow"">TwitterAppStTherese</a>",StthereseC,2,TRUE,FALSE,NA,NA
#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India… https://t.co/Yf39ONqZRv,FALSE,1,NA,2021-12-06 1:15:38,TRUE,NA,1467663992969564161,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClareKuehn,3,FALSE,FALSE,NA,NA
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 1:13:51,FALSE,NA,1467663545793925123,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",firemanaline24,649,TRUE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:13:07,FALSE,NA,1467663360443383809,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">goaidev.com</a>",GoaiDev,15,TRUE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:13:05,FALSE,NA,1467663353044680704,NA,"<a href=""https://twitter.com/WomenCodersBot"" rel=""nofollow"">Women Coders Bot</a>",WomenCodersBot,15,TRUE,FALSE,NA,NA
"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…",FALSE,0,NA,2021-12-06 1:13:05,FALSE,NA,1467663352709238786,NA,"<a href=""https://www.bftawfik.com"" rel=""nofollow"">Javascript bot test</a>",2Bftawfik,15,TRUE,FALSE,NA,NA
"Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter… https://t.co/VLRYFp7oXJ",FALSE,5,NA,2021-12-06 1:13:00,TRUE,NA,1467663330504548357,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VWritters,15,FALSE,FALSE,NA,NA
Larry Jackson Jr. #BlackLivesMatter,FALSE,0,NA,2021-12-06 1:12:02,FALSE,NA,1467663088740712465,NA,"<a href=""https://www.saythenames.com"" rel=""nofollow"">SayTheNames</a>",say_the_names,0,FALSE,FALSE,NA,NA
"New vaccine propaganda comin at you with #WhitePrivilege, #WhiteSupremacy, and #CulturalApropriation… https://t.co/Zn7wwGTNaZ",FALSE,0,NA,2021-12-06 1:11:56,TRUE,NA,1467663063423856650,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nebula_77,3,FALSE,FALSE,NA,NA
"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…",FALSE,0,NA,2021-12-06 1:10:39,FALSE,NA,1467662741028872192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JoanC152,163,TRUE,FALSE,NA,NA
"RT @Ms_LilShadow: To all my peeps in Los Angeles,  please boost this! #FindDevinNewsom #BlackLivesMatter #BringDevinNewsomHome #DevinNewsom…",FALSE,0,NA,2021-12-06 1:10:39,FALSE,NA,1467662739950604292,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsPiNKII,5,TRUE,FALSE,NA,NA
RT @AnMike7: Over 800 #homicides in #Chicago @LoriLightfoot @chicagosmayor this year and all the #media @wsj @ajc @cnn #cnn  talks about is…,FALSE,0,NA,2021-12-06 1:10:28,FALSE,NA,1467662694111227906,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AnMike7,1,TRUE,FALSE,NA,NA
Over 800 #homicides in #Chicago @LoriLightfoot @chicagosmayor this year and all the #media @wsj @ajc @cnn #cnn  tal… https://t.co/A7Oxer7XrR,FALSE,0,NA,2021-12-06 1:10:22,TRUE,NA,1467662669075435527,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AnMike7,1,FALSE,FALSE,NA,NA
yup this is a great story https://t.co/oBJjY9RzkV #blacklivesmatter #rap,FALSE,0,NA,2021-12-06 1:10:07,FALSE,NA,1467662605179404294,NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>",AVALANCHE_RAP,0,FALSE,FALSE,NA,NA
"#POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX… https://t.co/2UG2y3lBw2",FALSE,0,NA,2021-12-06 1:09:29,TRUE,NA,1467662447246987265,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",VeedusM,2,FALSE,FALSE,NA,NA
"RT @SharmaJ_MD: Here’s a perspective since I was told that I’m fighting for “my people”. 

Aren’t my people actually “our” people ? 

#Blac…",FALSE,0,NA,2021-12-06 1:09:07,FALSE,NA,1467662354183827461,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ScalpelMomma,4,TRUE,FALSE,NA,NA
"RT @Ms_LilShadow: To all my peeps in Los Angeles,  please boost this! #FindDevinNewsom #BlackLivesMatter #BringDevinNewsomHome #DevinNewsom…",FALSE,0,NA,2021-12-06 1:08:56,FALSE,NA,1467662305026527235,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ShakaDiamante,5,TRUE,FALSE,NA,NA
"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…",FALSE,0,NA,2021-12-06 1:07:55,FALSE,NA,1467662049668997133,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LiveVegaBaby,32,TRUE,FALSE,NA,NA
"RT @ETHDefenders: @TalbertSwan American history of the 21st century

#NoMore #BlackLivesMatter https://t.co/DYX1ntafsA",FALSE,0,NA,2021-12-06 1:06:53,FALSE,NA,1467661792642060289,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,2,TRUE,FALSE,NA,NA
"RT @RedSaid6: Contrary to popular belief, you don’t get it by asking the universe for it. You get it by PROVING to the universe how badly y…",FALSE,0,NA,2021-12-06 1:06:17,FALSE,NA,1467661640728559618,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,2,TRUE,FALSE,NA,NA
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 1:06:07,FALSE,NA,1467661598907146242,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mcarsonaos,649,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 1:05:45,FALSE,NA,1467661506598752258,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wergshy,12,TRUE,FALSE,NA,NA
RT @DavidShuster: Unhinged Cop Throws Elderly Black Man To Ground (VIDEO) https://t.co/TW0qftgJJO #BlackLivesMatter,FALSE,0,NA,2021-12-06 1:05:38,FALSE,NA,1467661476076920844,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,4,TRUE,FALSE,NA,NA
RT @GOD_MAGA_TRUST: Right before the chaos #Gucci #RodeoDrive #BeverlyHills #Antifa #GeorgeFloydProtests #laprotest #BlackLivesMatter https…,FALSE,0,NA,2021-12-06 1:04:57,FALSE,NA,1467661306345963520,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,3,TRUE,FALSE,NA,NA
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 1:04:46,FALSE,NA,1467661256731635712,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tamzilla_52,649,TRUE,FALSE,NA,NA
"Black history is American history. #BlackHistory #MontgomeryBusBoycott #BlackLivesMatter #CivilRights #History 
Boy… https://t.co/zxKbhVBhPr",FALSE,0,NA,2021-12-06 1:04:20,TRUE,NA,1467661148904427525,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jazzteachersdc,0,FALSE,FALSE,NA,NA
"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…",FALSE,0,NA,2021-12-06 1:03:54,FALSE,NA,1467661039911194628,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,32,TRUE,FALSE,NA,NA
RT @amiryogi: @janet_rice @ShoebridgeMLC @GreenPartyUS @greenparty_ie @democracynow @DrewPavlou @XunlingAu @YasminJUllah @mta_PH @MereTuila…,FALSE,0,NA,2021-12-06 1:03:34,FALSE,NA,1467660954775265281,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,9,TRUE,FALSE,NA,NA
RT @ellyse_perrygfx: Do Anyone need amazing logo or banner just HMU  #twitch #smallstreamer #SmallStreamersConnect #SupportSmallStreams #Su…,FALSE,0,NA,2021-12-06 1:02:54,FALSE,NA,1467660789872013319,NA,"<a href=""http://www.scrimfinder.net"" rel=""nofollow"">SFBOT2</a>",ScrimFinder,11,TRUE,FALSE,NA,NA
"RT @TheLivesThatMtr: Say their name. Terrance  Kellom, 2015-04-27 #BlackLivesMatter.",FALSE,0,NA,2021-12-06 1:02:40,FALSE,NA,1467660731411795969,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,2,TRUE,FALSE,NA,NA
RT @ellyse_perrygfx: Do Anyone need amazing logo or banner just HMU  #twitch #smallstreamer #SmallStreamersConnect #SupportSmallStreams #Su…,FALSE,0,NA,2021-12-06 1:02:15,FALSE,NA,1467660624306094080,NA,"<a href=""https://legiongc.com"" rel=""nofollow"">SupStreamers Bot</a>",rtsmallstreams,11,TRUE,FALSE,NA,NA
"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…",FALSE,0,NA,2021-12-06 1:02:02,FALSE,NA,1467660570333794308,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",smh_emoji,163,TRUE,FALSE,NA,NA
"RT @TheInfiniteAge: #Vote - Since losing the GA gov race abt 4 yrs ago, @staceyabrams &amp; her organization @FairFightAction have been credite…",FALSE,0,NA,2021-12-06 1:01:38,FALSE,NA,1467660469527797765,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,2,TRUE,FALSE,NA,NA
And they want us to believe that #BlackLivesMatter when they themselves dont value it. https://t.co/4Yl3XSevqf,FALSE,0,NA,2021-12-06 1:01:13,FALSE,NA,1467660363525410817,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SilencioBroono,0,FALSE,FALSE,NA,NA
"RT @OldMainBell: ding DING^ ding. ding! ding ding! Ding, DING #PennState #BlackLivesMatter #JusticeForAll",FALSE,0,NA,2021-12-06 1:00:48,FALSE,NA,1467660258776657922,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,2,TRUE,FALSE,NA,NA
