created,text
2021-12-06 4:04:31,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:04:29,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 4:04:17,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wake #science #sciencewins #Australia #India #Ghana #…
2021-12-06 4:04:14,RT @St3v3nicy: I never met a liberal I liked . #antifa #BlackLivesMatter #Feds #America https://t.co/rkc8SU3gPJ
2021-12-06 4:03:48,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wakey #science #Australia #India #Arizona #Israel #mu…
2021-12-06 4:03:26,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wake #sci…
2021-12-06 4:03:21,RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…
2021-12-06 4:03:18,"RT @ClareKuehn: #BlackLivesMatter #NICKIMINAJ #MAGA #2A #ALBERTA
BULL CRAP. Assassinated President Magafuli, Tanzania discovered animals &amp;…"
2021-12-06 4:03:17,Jesus determined on final lap to save souls (despite Satan's tactics) to get everyone over the finishing line by em… https://t.co/WwQEm4fPCi
2021-12-06 4:03:16,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 4:03:13,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #sciencewins #India #Ghana #A…
2021-12-06 4:03:04,@DouglasEmhoff @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
2021-12-06 4:02:49,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:02:29,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 4:02:26,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:02:06,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 4:01:58,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:01:49,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wake #sci…
2021-12-06 4:01:44,"RT @WhiteEquaIity: We will fight and fight and never stop until we have equality for all.

#WhiteLivesMatter 
#BlackLivesMatter 

(I'm so e…"
2021-12-06 4:01:40,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wake #science #sciencewins…
2021-12-06 4:01:26,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:01:21,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science #sciencewins…
2021-12-06 4:01:14,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:01:10,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:00:50,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:00:47,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 4:00:43,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:00:41,RT @OldMainBell: ding? DING^ ding^ ding* Ding ding ding ding &amp; ding &amp; ding? Ding #PennState #BlackLivesMatter #JusticeForAll
2021-12-06 4:00:35,RT @St3v3nicy: I never met a liberal I liked . #antifa #BlackLivesMatter #Feds #America https://t.co/rkc8SU3gPJ
2021-12-06 4:00:34,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:00:28,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:00:20,"RT @BiomedSamuel: 12.1 One of the biggest social media movements in recent memory,  especially this year is the #BlackLivesMatter movement.…"
2021-12-06 4:00:14,2022 …. Is the year I’m finally able to fix all the bullshit that’s unraveled in my life over the last 4/5 years wh… https://t.co/U6p21Trdc3
2021-12-06 4:00:13,"RT @RobotAfro: Dear #BlackTwitter 

If the #Nword was good for you… 

You wouldn’t have such easy access to it 

“It’s a trap”

#ADOS #PanA…"
2021-12-06 4:00:09,"RT @zainabsc24: Fellow #Resisters: remember, no matter what happens, we must NEVER give up! #GunControlNow #BlackLivesMatter"
2021-12-06 4:00:01,ding? DING^ ding^ ding* Ding ding ding ding &amp; ding &amp; ding? Ding #PennState #BlackLivesMatter #JusticeForAll
2021-12-06 3:59:49,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 3:59:43,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 3:59:41,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science #sciencewins…
2021-12-06 3:59:35,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 3:59:34,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 3:59:30,"RT @ClareKuehn: #BlackLivesMatter #NICKIMINAJ #MAGA #2A #ALBERTA
BULL CRAP. Assassinated President Magafuli, Tanzania discovered animals &amp;…"
2021-12-06 3:59:29,I never met a liberal I liked . #antifa #BlackLivesMatter #Feds #America https://t.co/rkc8SU3gPJ
2021-12-06 3:59:27,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 3:59:23,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 3:59:08,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:58:15,"12.1 One of the biggest social media movements in recent memory,  especially this year is the #BlackLivesMatter mov… https://t.co/lWslNmhWlC"
2021-12-06 3:57:36,"RT @zainabsc24: Fellow #Resisters: remember, no matter what happens, we must NEVER give up! #GunControlNow #BlackLivesMatter"
2021-12-06 3:57:09,"RT @zainabsc24: Fellow #Resisters: remember, no matter what happens, we must NEVER give up! #GunControlNow #BlackLivesMatter"
2021-12-06 3:56:28,"Dear #BlackTwitter 

If the #Nword was good for you… 

You wouldn’t have such easy access to it 

“It’s a trap”… https://t.co/zxppNvwRWJ"
2021-12-06 3:56:25,"Fellow #Resisters: remember, no matter what happens, we must NEVER give up! #GunControlNow #BlackLivesMatter"
2021-12-06 3:55:30,"RT @aaanmarkaz: Absolutely was an incredible conference under difficult #COVID19 circumstances. 

Thanks to the organizers for keeping ever…"
2021-12-06 3:55:27,RT @LMFireSystems1: This idiot black guy starts walking up to police officers and yelling while holding a rifle in his hand.  #BlackLivesMa…
2021-12-06 3:54:07,Do you know this guy and/or recognize his car? Let's help @TizzyEnt get this white nationalist prick off the street… https://t.co/ylWDqU9Uo0
2021-12-06 3:53:20,Even though I sure as heck am pasty white I still support block people and my black friends and other people of rac… https://t.co/h5WQAIfwxx
2021-12-06 3:53:01,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 3:52:28,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 3:51:23,"This is the FREEDOM that BLACK PEOPLE yearn for. Such a happy family for the Christmas season. 

#BlackLivesMatter https://t.co/nlo11kVkXt"
2021-12-06 3:51:19,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:50:50,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 3:50:33,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:50:11,RT @NarrOWPodcast: Celebrate #BlackLove every chance you get. Those evil mother fuckers literally made it illegal for us to get married.…
2021-12-06 3:50:07,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 3:50:02,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/nx7ivU7VUb
2021-12-06 3:49:53,Celebrate #BlackLove every chance you get. Those evil mother fuckers literally made it illegal for us to get marrie… https://t.co/CDy4cE4t82
2021-12-06 3:49:39,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 3:49:19,"RT @meiklwagner: Jam On It - New Clues, from MP „Beat Street“, 1984, Sunnyview Records.
On YouTube: https://t.co/UwuPbzAz6O

#FridaysForFut…"
2021-12-06 3:49:03,"RT @meiklwagner: Beat Street Break Down - Grandmaster Melle Mel, from MP „Beat Street“, 1984, Atlantic Records.
On YouTube: https://t.co/Db…"
2021-12-06 3:48:48,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science… https://t.co/CEVn5HgGwm
2021-12-06 3:48:17,RT @LMFireSystems1: This idiot black guy starts walking up to police officers and yelling while holding a rifle in his hand.  #BlackLivesMa…
2021-12-06 3:48:17,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 3:48:13,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 3:47:53,"Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https://t.co/8IAh8fcfCj"
2021-12-06 3:47:18,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 3:46:57,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 3:46:46,"RT @sailorrooscout: Helpful Rebuttals for Racist Talking Points 

I found this guide and figured it would be helpful to share. Many of us h…"
2021-12-06 3:46:44,"RT @aaanmarkaz: Absolutely was an incredible conference under difficult #COVID19 circumstances. 

Thanks to the organizers for keeping ever…"
2021-12-06 3:46:10,"RT @OrlandezJohnson: How Atatiana Jefferson's Death Inspired Sex Offender Registry Segment

Watch: https://t.co/Mey9dHfobI

#AtatianaJeffer…"
2021-12-06 3:46:04,This idiot black guy starts walking up to police officers and yelling while holding a rifle in his hand.… https://t.co/iaYIZM7dhj
2021-12-06 3:45:35,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:45:32,RT @tillytiat: Plenty of lashes at the shop! Stock up for the holiday only $3.50 and they ship in one day! https://t.co/aLLjBcKIGH #BuyBlac…
2021-12-06 3:44:20,"RT @_webshareztv: @IyalodeAjiroba @horrki Question everything, Changing the Black Narrative ❤️ @_webshareztv #realitybites #DaniloIgnacio #…"
2021-12-06 3:44:13,RT @_webshareztv: @IyalodeAjiroba @horrki ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #Su…
2021-12-06 3:44:13,RT @_webshareztv: @IyalodeAjiroba @t_mony1 ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #S…
2021-12-06 3:44:03,RT @_webshareztv: @IyalodeAjiroba @horrki ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #Su…
2021-12-06 3:43:49,@IyalodeAjiroba @horrki ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative… https://t.co/haAKN3HW1d
2021-12-06 3:43:38,"RT @_webshareztv: @IyalodeAjiroba @horrki Question everything, Changing the Black Narrative ❤️ @_webshareztv #realitybites #DaniloIgnacio #…"
2021-12-06 3:43:36,RT @tillytiat: Plenty of lashes at the shop! Stock up for the holiday only $3.50 and they ship in one day! https://t.co/aLLjBcKIGH #BuyBlac…
2021-12-06 3:43:29,"@IyalodeAjiroba @horrki Question everything, Changing the Black Narrative ❤️ @_webshareztv #realitybites… https://t.co/AHlQj3lDzI"
2021-12-06 3:43:19,"RT @K68248419: #MAYOMONKEYSGOTTAGO 
They're allowed to call for white genocide but then call other people racist?? I don't think anyone sho…"
2021-12-06 3:43:10,America the Beautiful! FYI for rich people only #America #BlackLivesMatter #Socialism might work! Or… https://t.co/6ZyyX1Rkr6
2021-12-06 3:43:03,RT @_webshareztv: @IyalodeAjiroba @t_mony1 ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #S…
2021-12-06 3:42:51,@IyalodeAjiroba @t_mony1 ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative… https://t.co/9LP7TNJArp
2021-12-06 3:42:50,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #Alberta #covid19 #corruption Wake #science #Australia #India #Ghana #Arizona #Israel #…
2021-12-06 3:42:46,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 3:42:24,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 3:42:18,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/4oPYSPdzKF
2021-12-06 3:42:12,"RT @PatriciaLutz20: Signing off for the evening and wishing all of you a peaceful night sleep, Goodnight 💙!
#GetVaccinatedNow 
#WearAMask…"
2021-12-06 3:41:52,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science #sciencewins…
2021-12-06 3:41:51,"RT @TheLeoTerrell: Attention #BlackLivesMatter .  I will not boycott “white companies.”  Moreover, you do not represent me nor 99.999 of Bl…"
2021-12-06 3:40:39,"RT @BrunoAmato_1: Things I AM FOR and Kevin McCarthy #CA23 is against...

Doing Townhalls in my District.
Violence Against Women Act.
Unive…"
2021-12-06 3:39:18,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science… https://t.co/uupu7uw10h
2021-12-06 3:39:13,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 3:38:53,RT @_webshareztv: @Diane1Queen @luisalarosa @HARRYS1DEMPIRE @IreneVarMex @ME_1b @Mechis_M @Governor8358621 @Aluddin19 @GRAHAM15583070 @ital…
2021-12-06 3:38:14,RT @tillytiat: Plenty of lashes at the shop! Stock up for the holiday only $3.50 and they ship in one day! https://t.co/aLLjBcKIGH #BuyBlac…
2021-12-06 3:37:52,RT @essaydavila: #rip to my sister I love u &amp; miss u #BlackLivesMatter #lifetoshot 😇😢😇😢 https://t.co/HirEkGpwb3
2021-12-06 3:36:19,"How Atatiana Jefferson's Death Inspired Sex Offender Registry Segment

Watch: https://t.co/Mey9dHfobI… https://t.co/dOeFeDo5C2"
2021-12-06 3:35:58,"RT @aaanmarkaz: Absolutely was an incredible conference under difficult #COVID19 circumstances. 

Thanks to the organizers for keeping ever…"
2021-12-06 3:35:44,"RT @TribalArmy: ""25% Dalits in the US report having faced verbal or physical assault, acc to research by Equality Labs, an organization ded…"
2021-12-06 3:35:30,"✨J. Cole trending &amp; I was already on it! 

🥂Shoutout to #NorthCarolina! 

Reminding you to Love Yours!
🖤👑💯🌈✊🏾 #love… https://t.co/2sigEbVgTF"
2021-12-06 3:35:25,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:34:32,"RT @aaanmarkaz: Absolutely was an incredible conference under difficult #COVID19 circumstances. 

Thanks to the organizers for keeping ever…"
2021-12-06 3:34:10,"Absolutely was an incredible conference under difficult #COVID19 circumstances. 

Thanks to the organizers for keep… https://t.co/1I5LmNBT9b"
2021-12-06 3:33:36,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:33:31,RT @Capo4Daniel: @cwjroberts Cameroun dictatorship benefits from protection from France.I doubt if human right is as important to @POTUS as…
2021-12-06 3:32:11,"Wed Jun 03 2020 New York City, New York - Police officer punches detained protester repeatedly WATCH:… https://t.co/3YtOxGusyO"
2021-12-06 3:29:02,"@AnnamiePaul @CanadianGreens @younggreenscan #AnnamiePaul, being liberal, gay, transgender, an environmentalist or… https://t.co/7QvXUXvNHA"
2021-12-06 3:28:06,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:26:35,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:26:31,RT @_webshareztv: @Diane1Queen @luisalarosa @HARRYS1DEMPIRE @IreneVarMex @ME_1b @Mechis_M @Governor8358621 @Aluddin19 @GRAHAM15583070 @ital…
2021-12-06 3:25:42,"Hands up, don't shoot! #BlackLivesMatter"
2021-12-06 3:24:56,RT @LOB014: More Blue in Washington means more #MMT to #SaveDemocracy.  Register to vote NOW. #BLUEWAVE2022 #VoteBlue2022 #VOTEBLUEIN22 #bl…
2021-12-06 3:24:41,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 3:24:06,RT @rauhling_bizzle: Y’all were just talking about #BlackLivesMatter during the situation at the capital so let’s continue that conversatio…
2021-12-06 3:23:22,RT @say_the_names: Kendrec McDade #BlackLivesMatter
2021-12-06 3:23:08,"RT @sugarmommazx: Drop your PayPal, Cashapp or whatever you use, I'll be blessing a few who like &amp; retweet &amp; Follow💗
#cahapp #art #COVID #M…"
2021-12-06 3:23:05,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:22:39,"RT @torrossian1171: #Russia #russiagate #RussiaInvadedUkraine #Ukraine #Taiwan #China #BlackLivesMatter
#QueerChurchSA
If you are a slim yo…"
2021-12-06 3:22:28,#BlackLivesMatter #NickiMinaj #MAGA #Alberta #covid19 #corruption Wake #science #Australia #India #Ghana #Arizona… https://t.co/Y2LQVtQ2Nx
2021-12-06 3:21:44,RT @noone478854: All dentists are white supremists #blm #joebiden #BlackLivesMatter
2021-12-06 3:21:15,RT @essaydavila: #rip to my sister I love u &amp; miss u #BlackLivesMatter #lifetoshot 😇😢😇😢 https://t.co/HirEkGpwb3
2021-12-06 3:20:31,RT @noone478854: All dentists are white supremists #blm #joebiden #BlackLivesMatter
2021-12-06 3:20:22,"RT @torrossian1171: #Russia #russiagate #RussiaInvadedUkraine #Ukraine #Taiwan #China #BlackLivesMatter
#QueerChurchSA
If you are a slim yo…"
2021-12-06 3:20:18,RT @say_the_names: Kendrec McDade #BlackLivesMatter
2021-12-06 3:20:12,RT @DeRay_Shawn: Do yall know who's speaking in this video? I don't know but young brother's words from 1960s ring ever so true now as I ob…
2021-12-06 3:20:05,"RT @jse_amor: Why are so many organizations like #BlackLivesMatter trying to refine the meaning of Christmas? 

Well maybe history has a le…"
2021-12-06 3:18:59,RT @essaydavila: #rip to my sister I love u &amp; miss u #BlackLivesMatter #lifetoshot 😇😢😇😢 https://t.co/HirEkGpwb3
2021-12-06 3:13:42,All dentists are white supremists #blm #joebiden #BlackLivesMatter
2021-12-06 3:13:35,"RT @LDSAgency: @RepJayapal 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@B…"
2021-12-06 3:12:48,"#Russia #russiagate #RussiaInvadedUkraine #Ukraine #Taiwan #China #BlackLivesMatter
#QueerChurchSA
If you are a sli… https://t.co/EXEF7HKcJb"
2021-12-06 3:12:03,Kendrec McDade #BlackLivesMatter
2021-12-06 3:10:29,"RT @JCTheResistance: So @GovCox One student is dead because of harassment in this school district. 

Another Black student suspended for st…"
2021-12-06 3:09:34,RT @LOB014: More Blue in Washington means more #MMT to #SaveDemocracy.  Register to vote NOW. #BLUEWAVE2022 #VoteBlue2022 #VOTEBLUEIN22 #bl…
2021-12-06 3:09:34,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 3:08:47,RT @_webshareztv: @Diane1Queen @luisalarosa @HARRYS1DEMPIRE @IreneVarMex @ME_1b @Mechis_M @Governor8358621 @Aluddin19 @GRAHAM15583070 @ital…
2021-12-06 3:08:38,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 3:08:18,Do yall know who's speaking in this video? I don't know but young brother's words from 1960s ring ever so true now… https://t.co/LLojWzVjbT
2021-12-06 3:06:22,"Why are so many organizations like #BlackLivesMatter trying to refine the meaning of Christmas? 

Well maybe histor… https://t.co/AtKeQm6Xbr"
2021-12-06 3:05:51,"RT @HansMul44749589: #BlackLivesMatter 
#Bitcoin 
#BTC 
#coronaprotest 
Armenians have invaded and ethnic cleansed 7 Azerbaijani territorie…"
2021-12-06 3:05:44,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 3:04:56,"RT @PatriciaLutz6: Signing off for the evening and wishing all of you a peaceful night's sleep; May 😇 guard you, Goodnight 💙!
#GetVaccinate…"
2021-12-06 3:04:39,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:03:57,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:03:41,"RT @LDSAgency: @RepJayapal 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@B…"
2021-12-06 3:03:34,RT @Sam52160989: Antwon Rose Ii   #SayTheirNames #BlackLivesMatter
2021-12-06 3:03:23,"RT @meiklwagner: Beat Street Break Down - Grandmaster Melle Mel, from MP „Beat Street“, 1984, Atlantic Records.
On YouTube: https://t.co/Db…"
2021-12-06 3:02:41,RT @BeeSaysPolitics: 🇺🇸 is in the midst of change. Results of change depends on willingness &amp; dedication of every work effort in our own co…
2021-12-06 3:01:56,"RT @PatriciaLutz20: Signing off for the evening and wishing all of you a peaceful night sleep, Goodnight 💙!
#GetVaccinatedNow 
#WearAMask…"
2021-12-06 3:01:45,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 3:01:16,"Jam On It - New Clues, from MP „Beat Street“, 1984, Sunnyview Records.
On YouTube: https://t.co/UwuPbzAz6O… https://t.co/vYtqrBcoaz"
2021-12-06 3:00:46,"RT @justicepgh: Deadline for Workshop/ Panel Proposals Extended to Dec 17, 2021! Do you have something you’d like to share about racial jus…"
2021-12-06 3:00:29,"RT @OldMainBell: DING* ding! ding... Ding, ding? DING... ding! Ding Ding^ ding^ #PennState #BlackLivesMatter #JusticeForAll"
2021-12-06 3:00:18,"RT @meiklwagner: Beat Street Break Down - Grandmaster Melle Mel, from MP „Beat Street“, 1984, Atlantic Records.
On YouTube: https://t.co/Db…"
2021-12-06 3:00:15,RT @Sam52160989: Antwon Rose Ii   #SayTheirNames #BlackLivesMatter
2021-12-06 3:00:11,RT @honeydavinci: This Sick Pervert Married His God Daughter As Soon As She Turned 18 🤮 This Shit Is Sick! he Definitely Started On Her You…
2021-12-06 3:00:01,"DING* ding! ding... Ding, ding? DING... ding! Ding Ding^ ding^ #PennState #BlackLivesMatter #JusticeForAll"
2021-12-06 2:58:46,"RT @justicepgh: Deadline for Workshop/ Panel Proposals Extended to Dec 17, 2021! Do you have something you’d like to share about racial jus…"
2021-12-06 2:58:10,"Signing off for the evening and wishing all of you a peaceful night sleep, Goodnight 💙!
#GetVaccinatedNow… https://t.co/8sblM8IqSA"
2021-12-06 2:57:30,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 2:57:19,RT @BeeSaysPolitics: 🇺🇸 is in the midst of change. Results of change depends on willingness &amp; dedication of every work effort in our own co…
2021-12-06 2:56:17,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 2:56:11,"Beat Street Break Down - Grandmaster Melle Mel, from MP „Beat Street“, 1984, Atlantic Records.
On YouTube:… https://t.co/jSbE2R8MTH"
2021-12-06 2:55:57,Antwon Rose Ii   #SayTheirNames #BlackLivesMatter
2021-12-06 2:55:42,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 2:55:26,"Signing off for the evening and wishing all of you a peaceful night's sleep; May 😇 guard you, Goodnight 💙!… https://t.co/VH5RaLaCEw"
2021-12-06 2:53:29,"RT @HansMul44749589: #BlackLivesMatter 
#Bitcoin 
#BTC 
#coronaprotest 
Armenians have invaded and ethnic cleansed 7 Azerbaijani territorie…"
2021-12-06 2:53:15,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 2:52:48,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
